lemma_id	lemma	dcs_grammar	raw	declined	presind	acc_rate	gloss
59504	ārkṣa	m	4	4	0		a son or descendant of Ṛkṣa
165129	samabhyāgā	3.P.	4	0	0		to come near; to approach; to come upon; to seize; to visit (with affliction)
146711	dāśeyī	f	4	4	0		
2386	karaṇatva	n	4	1	0		instrumentality; mediate agency
200596	bhīmakarman	m	4	4	0		name of a son of Dhṛtarāṣṭra
165171	samas	2.P.	4	0	0		to be like; to equal (acc.); to be united with (saha); to be (there); to exist
93175	pāñcālaka	adj	4	4	0		belonging to the Pañcālas
47383	vinātha	adj	4	4	0		having no lord or master; unprotected; deserted
199512	ahṛṣṭa	adj	4	3	0		unhappy
59672	avṛkṣa	adj	4	3	0		treeless
111350	sahasta	adj	4	2	0		having hands; dexterous or skilled in handling weapons
34288	nirjihva	adj	4	3	0		tongueless
165444	sampuṣ	4.P.	4	3	0		to become thoroughly nourished; to increase; to grow
54326	avapātana	n	4	4	0		felling; knocking or throwing down; (in dramatical language) a scene during which a person enters the stage in terror but leaves it at the end in good humour
27597	niyodhaka	m	4	4	0		a combatant; wrestler; pugilist
30619	sampādana	adj	4	4	0		procuring; bestowing; accomplishing; carrying out
114842	śaktin	m	4	4	0		name of a man; = Śakti, son of Vasiṣṭha
165020	samativṛt	1.P.,1.Ā.	4	0	3		to pass by (acc.); to run away; to escape from (acc.); to avoid
201341	parivikṣan	8.P.	4	4	0		to hurt
107373	sudaṇḍa	m	4	4	0		the ratan cane; name of a man
97277	tāmralipta	m	4	3	0		name of a people (living near the western mouth of the Ganges) and its country
177074	durbalīyas	adj	4	4	0		weaker
92367	dharṣa	m	4	4	0		boldness; insolence; arrogance; impatience; paralysing; rendering weak or impotent; violation (of a woman); injury; wrong; insult; restraint; a eunuch
62561	āvedha	m	4	4	0		swinging; shaking
149179	brahma	n	4	4	0		the one self-existent spirit; the Absolute
201496	bhaumāśvī	f	4	4	0		name of a woman
173089	buddhimattara	adj	4	4	0		more intelligent
201664	maṇalūra	m	4	1	0		name of a place
199601	prabhaṃkara	m	4	4	0		name of a prince
88377	jalecara	adj	4	4	0		living in water
69401	vargā	f	4	4	0		name of an Apsaras
169172	pratyānaya	n	4	3	0		leading back
176913	aśaktimat	adj	4	3	0		
113136	sārisṛkka	m	4	4	0		name of a son of Mandapāla or Śalrṅgaka
102269	stambamitra	m	4	4	0		name of a son of Jaritā [a bird!]; name of the author of RV 10.142,7
34078	niramitra	adj	4	4	0		free from enemies
177079	sāṭṭa	adj	4	0	0		with a watch tower
201883	āhṛti	m	4	4	0		name of a king
200920	lohitaka	adj	4	3	0		= lohita
150031	pṛthivīṃjaya	m	4	4	0		name of a Dānava; name of a son of Virāṭa
127040	śoṇaka	m	4	3	0		Bignonia Indica; name of a man
214635	huhū	f	4	4	0		
202117	saṃpraśaṃs	1.P.,1.Ā.	4	1	0		to recommend
159136	abhisamāgam	1.P.	4	1	0		to approach together; to come to (acc.)
32117	ambumat	adj	4	4	0		watery; having or containing water
4809	kokanada	m	4	4	0		name of a people; name of an attendant in Skanda's retinue
139999	prativāraṇa	n	4	2	0		the act of keeping off
127225	śūrpāraka	m	4	4	0		name of a country and (pl.) its inhabitants
12007	karṇaprāvaraṇa	m	4	4	0		name of a fabulous people
66813	ramaṭha	m	4	3	0		name of a people in the west of India
137945	pratipūjā	f	4	3	0		worship; reference
29543	samabhyāśa	m	4	3	0		nearness; presence
53371	ardhanārāca	m	4	4	0		a particular kind of arrow
158978	abhivid	6.Ā.,6.P.	4	0	1		to find; to obtain
93270	pāṇa	m	4	4	0		a stake at play; trade; traffic; praise
173785	anuvarṇa	adj	4	1	0		
173346	ādharṣay	10.P.	4	4	0		
85543	durdṛṣṭa	adj	4	4	0		ill-seen (lit. and fig.); ill-examined or unjustly decided (lawsuit); looked at with an evil eye
162471	pratijalp	1.P.	4	1	3		to answer; to reply
20164	paryupāsitṛ	adj	4	4	0		moving round or about (acc.); showing respect or honour; a worshipper
107486	suduṣṭa	adj	4	2	0		very bad or wicked
137970	pratibādhana	n	4	4	0		beating back; repulsion
171947	āghoṣay	10.P.	4	3	0		widerhallend machen
135619	kṣemavṛddhi	m	4	4	0		name of a Śālva general; name of a warrior family (the women are called tanukeśyas)
47610	vivindhya	m	4	4	0		name of a Dānava
177091	vyapayāna	n	4	4	0		going away
157433	ativac	3.P.	4	2	0		to blame; to speak too loudly either in blaming or praising
118215	vaitaṃsika	m	4	3	0		a bird-catcher; a butcher
100753	daṇḍadhāraṇa	n	4	4	0		carrying a staff; applying the rod; punishment
164206	caturdaṃṣṭra	m	4	4	0		a beast of prey; Viṣṇu; name of an attendant of Skanda; name of a Dānava
172624	upakūj	1.P.	4	4	0		
7636	adaiva	adj	4	3	0		not referring to or connected with the gods or with their action; not predetermined by them or by fate
198916	saṃpraṇaś	1.P.,4.P.,4.Ā.	4	1	2		to perish
15869	padātin	adj	4	4	0		having foot-soldiers; going or being on foot
164429	camasodbheda	m	4	4	0		name of a place of pilgrimage (spot of bursting forth of the river Sarasvati)
94134	pāriplava	n	4	2	0		name of a Tīrtha; Rundgangsrezitation [vgl. ŚB 13.4.3.1-2]
32590	arantuka	m	4	4	0		name of a Tīrtha
168333	dhūmāvatī	f	4	3	0		name of a Tīrtha; [rel.] name of a goddess (?)
151012	pauṇḍarīka	n	4	4	0		(sc. kuṣṭha) a kind of leprosy
85561	durdhārya	adj	4	4	0		difficult to be borne
134030	kauśya	adj	4	4	0		made of Kuśa grass
130096	gatādhvan	adj	4	4	0		one who has walked a path; familiar with; old
153517	bandi	m	4	4	0		a Buddhist pupil; name of a man; killed Aṣṭāvakra's father Kahoḍa
156258	cup	1. P.	4	0	4		
7020	ativādin	adj	4	3	0		very talkative; one who outtalks
199163	dhanuṣākṣa	m	4	4	0		name of a man
165029	samadhī	2.P.,2.Ā.	4	1	1		to go over; to repeat or read through or study thoroughly
38186	uśīrabīja	m	4	4	0		name of a mountain
171905	atidyuti	adj	4	3	0		
199197	pariviśvas	1.P.,2.P.,1.Ā.,2.Ā.	4	4	0		to trust
16897	sadgava	m	4	4	0		a good bull
158631	abhitarjay	10.P.,10.Ā.	4	3	0		to scold; to abuse
74913	varṣmavat	adj	4	4	0		having a body
68171	vaṭākara	m	4	3	0		a cord; string
92213	dharmavaitaṃsika	m	4	4	0		one who gives away money unlawfully acquired in the hope of acquiring merit
220646	jetu	m	4	0	0		winning
36536	manyumant	m	4	4	0		name of Agni
32492	araja	adj	4	3	0		dustless
199094	nirabhīmāna	adj	4	4	0		
199547	āyodhay	10.P.,10.Ā.	4	1	1		to attack
141188	vihaṃgama	adj	4	4	0		moving in the sky; flying
64046	īrṣu	adj	4	4	0		envious; jealous
84831	dīrghajihvā	f	4	4	0		name of a Rākṣasī; name of one of the mothers attending on Skanda
199630	paribharts	1.P.	4	4	0		
172168	atitejas	adj	4	4	0		
199671	apradātṛ	adj	4	4	0		not giving
60240	aśvanadī	f	4	4	0		name of a river
112470	sāpatna	m	4	4	0		a half-brother on the mother's side; (pl.) the children of different wives of the same husband
85715	durvasa	adj	4	4	0		difficult to be passed or spent (time); difficult to be stayed with; causing ill luck by one's presence
163061	pravihā	3.P.	4	0	0		to relinquish; to give up; to abandon
202062	ṣaṇḍhaka	m	4	4	0		= ṣaṇḍha
207122	apṛcchat	adj	4	4	0		
63135	āhāra	adj	4	4	0		ifc. bringing near; procuring; being about to fetch; going to fetch
202905	saṃbhuj	6.P.	4	2	0		to bend; to curve; to break
159319	abhyāviś	4.P.,6.Ā.,6.P.	4	0	1		to rush into (acc.); to enter into; to penetrate
25452	bhūmiṃjaya	m	4	3	0		name of a son of Virāṭa
39157	ekacchāya	adj	4	4	0		quite darkened; [gemm.] ?
172073	adūṣaka	adj	4	4	0		not defiling
103716	sampraharṣa	m	4	2	0		great joy; thrill of delight
209474	prekṣaṇīyatara	adj	4	4	0		more beautiful
205576	akṣīyamāṇa	adj	4	4	0		[alchemy]
34815	nikartana	n	4	4	0		cutting down or off; plucking; impoverishing
174340	nṛśaṃsatara	adj	4	4	0		worse
99068	sūcin	m	4	4	0		a spy; informer
45892	upahantṛ	adj	4	4	0		one who hurts or destroys; a destroyer; pernicious; unwholesome
209980	anāmnāya	m	4	1	0		
158180	anusaṃjvar	1.P.	4	0	0		to feel distressed after (another)
173728	durāvara	adj	4	4	0		
113727	spṛhayālu	adj	4	4	0		eagerly; desirous; eager; jealous; envious; longing for or to
67429	lohitaka	adj	4	1	0		red; reddish
212778	aneya	adj	4	4	0		intractable
121620	vinābhava	m	4	4	0		the being separated; separation from (abl.)
64571	yāvadantam	ind	4	0	0		as far as the end; to the last
73232	yatomūla	adj	4	4	0		originating in or from which
143082	vedī	f	4	2	0		name of Sarasvatī
52071	cūcupa	m	4	4	0		name of a people
34596	niṣpaṅka	adj	4	4	0		clear; pure; free from mud
21321	apāra	n	4	3	0		a kind of mental indifference or acquiescence; the reverse of mental acquiescence; the boundless sea
162752	pratyabhinand	1.P.	4	2	1		to greet in return; to return a salutation; to bid welcome
76432	vājinī	f	4	3	0		a mare; Physalis Flexuosa; name of a river
72400	moghā	f	4	4	0		Bignonia Suaveolens; Embelia Ribes
136159	munideśa	m	4	4	0		name of a place
201432	raśmimālin	m	4	4	0		the sun; name of Sūrya
64660	yuktatama	adj	4	4	0		most fit or intent upon; devoted to
30429	samuddhartṛ	adj	4	4	0		one who lifts up or raises or extricates from (abl.); saving
212320	rūpatara	adj	4	4	0		(ifc.) having a form that resembles more ...
34583	niṣkūja	adj	4	3	0		noiseless; still
212330	viprayā	2.P.	4	3	0		to go away; to flee
114873	śakradeva	m	4	4	0		name of a king of the Kaliṅgas; name of a son of Śṛgāla; name of a poet
212338	agaṇeya	adj	4	4	0		uncountable (?)
84373	triṃśati	f	4	2	0		30
119562	svayamprabhu	m	4	4	0		name of Brahmā
212388	parilelih	Int.P.	4	4	0		to lick intensively
59046	āmarda	m	4	2	0		handling roughly; pressing; squeezing; name of a town
97502	tāladhvaja	m	4	4	0		Bala-Rāma; name of a mountain
165189	samācchid	7.P.	4	0	0		to cut or tear off; to snatch away
202966	pañcaṣaṣṭi	f	4	3	0		sixty-five
164579	vyavakṛ	6.P.	4	4	0		to scatter or pour down or on or about
173897	saṃpraveśay	10.P.	4	3	0		to enter
130298	gāndhāraka	m	4	4	0		name of the people called Gāndhāra
23044	kāśipati	m	4	3	0		name of Divodāsa Dhanvantari (a king of Benares)
172366	saṃprasvap	1.P.,2.P.	4	3	0		to fall asleep; to sleep
10057	anarjuna	adj	4	4	0		without Arjuna
84452	traigartaka	adj	4	3	0		belonging to the Trigartas
212466	yathāsattvam	ind	4	0	0		
158593	abhikṣip	6.P.	4	1	0		to fling at; to befoul
51879	cillikā	f	4	4	0		a kind of pot-herb (cilli)
72471	modana	adj	4	4	0		gladdening; delighting; gratifying (mostly ifc.)
13818	kāmaduh	adj	4	4	0		
29196	naiveśika	n	4	4	0		any vessel or implement belonging to the furniture of a house; a present to a Brāhman house holder; a girl given as a present to a Brāhman householder or ornaments with her
28740	nīlaśikhaṇḍa	adj	4	4	0		having black tufts or locks of hair (Rudraṣiva)
117053	vaitastika	adj	4	4	0		a span long (an arrow)
162745	pratyapayā	2.P.	4	0	0		to go back; to withdraw; to retreat; to flee into (acc.)
111055	haiḍimbi	m	4	4	0		metron. of Ghaṭotkaca
165210	samābhā	2.P.	4	0	3		to appear like (iva)
173408	vikarṇi	m	4	4	0		a kind of arrow
212746	durvāraṇa	adj	4	4	0		
212758	abhiniḥśvas	1.P.,2.P.,1.Ā.,2.Ā.	4	0	0		to exhale; to sigh
85647	durmara	n	4	4	0		a hard death
131265	śātakaumbha	n	4	0	0		gold
119855	svargasad	m	4	4	0		a god or one of the Blest
17134	sādi	m	4	4	0		a horseman; a charioteer; a warrior; wind; a dispirited or melancholy person
8389	saṃskāraka	adj	4	4	0		preparing; making realy; purifying; producing or leaving an impression on the mind; serving as an article of food or for cooking
158875	abhimad	1.P.,4.P.	4	4	0		to be inebriated
164641	vyālamb	1.Ā.	4	0	0		to hang down; to hang down on all sides
162911	prapātay	10.P.	4	1	2		to chase; to pursue; to throw down; to cause to fly away
202474	bhīmatara	adj	4	4	0		very fast
158179	anusaṃcintay	10.P.	4	0	0		to meditate
68550	vanapa	m	4	4	0		a forest-protector; woodman
91515	dvaipāyana	adj	4	3	0		relating to Dvaipāyana
216760	pāṇin	adj	4	4	0		(ifc.) holding ... in the hand
121662	vinibarhaṇa	adj	4	4	0		throwing down; crushing
91616	dhanadā	f	4	4	0		name of one of the Mātṛs attending on Skanda; name of a Tantra deity
153490	badarapācana	n	4	4	0		name of a sacred bathing-place
23394	kimavastha	adj	4	4	0		being in what condition (of health)?
19142	paridhāvana	n	4	3	0		the running away from; escaping
73703	yadukulodvaha	m	4	4	0		name of Kṛṣṇa
127856	śauṭīra	adj	4	3	0		haughty; arrogant; proud of (comp.); liberal; munificent
49953	bhāvana	m	4	4	0		a creator; producer; efficient; name of Śiva; name of Viṣṇu; name of the 22nd Kalpa
28897	nṛyajña	m	4	4	0		sacrifice or homage to be offered to men; hospitality (one of the 5 mahāyajñas)
85600	durbudha	adj	4	4	0		weak-minded; silly
47828	vikartana	n	4	4	0		the act of cutting asunder or dividing
34298	nirdaṇḍa	adj	4	4	0		not punishing; a Śūdra (as the staffless?)
28017	nivāsana	n	4	3	0		living; residing; sojourn; abode; passing or spending time
76397	vājigrīva	m	4	4	0		name of a prince
54499	avarjanīya	adj	4	3	0		inevitable
211525	atikālay	10.P.,10.Ā.	4	0	0		
138031	pratiroddhṛ	m	4	4	0		opposing (with gen.)
156922	ghṛtārcis	m	4	4	0		fire; a form of the sun; [rel.] name of Viṣṇu
164946	saṃtvaray	10.P.	4	0	3		to cause to hurry or hasten; to urge on
120430	vaiśya	adj	4	4	0		belonging to a man of the third caste
2588	karīrā	f	4	3	0		the root of an elephant's tusk; cricket; small grasshopper; [alchemy] a kind of divyauṣadhī
88710	jānapada	adj	4	4	0		living in the country
31611	amatsarin	adj	4	4	0		disinterested; not sticking to; not having one's heart set upon
68501	vanagocara	m	4	4	0		a hunter; forester
173067	upaghātay	10.P.	4	1	0		to kill; to destroy
120734	hatabuddhi	adj	4	4	0		= -citta
93883	pāpaka	m	4	4	0		a villain; rascal; an evil or malignant planet
148527	bubhūṣaka	adj	4	4	0		wishing the welfare of; wishing to be of service to (gen. or comp.)
162236	parispand	1.Ā.,1.P.	4	2	1		to tremble; to throb; to quiver
102034	sauhṛda	m	4	3	0		a friend; name of a people
147889	bārhaspata	adj	4	4	0		relating to or descended from Bṛhaspati
111394	sahasragu	adj	4	4	0		possessing a thousand cows; thousand-rayed; thousand eyed
43219	dhyānavat	adj	4	4	0		intent on religious meditation
138952	viṣayavat	adj	4	4	0		directed to objects of sense; objective
162270	paryaś	9.P.	4	0	3		to eat before another (acc.); to pass over a person at a meal (instr.)
10220	anāgama	adj	4	4	0		not come; not present; (in law) not constituting an accession to previous property, but possessed from time immemorial, and therefore without documentary proof
38954	ṛṇavat	adj	4	4	0		one who is in debt; indebted
150539	prakṛtiṣṭha	adj	4	4	0		
5685	aguṇavat	adj	4	4	0		destitute of qualities; without good qualities
116472	śatapatha	m	4	4	0		= next
29158	naighaṇṭuka	adj	4	3	0		mentioned by the way or incidentally; relating to a Nighaṇṭu
143727	punarmāra	m	4	1	0		repeated dying
83932	trijaṭa	m	4	4	0		name of a Brāhman; name of Śiva
47635	viśārada	m	4	4	0		Mimusops Elengi; name of an author and of another person; name of Śiva
47449	vipuṣpa	adj	4	4	0		flowerless (as a tree)
148104	bāhyatara	adj	4	4	0		being outside; outer; external; turned out (of caste or society); an out-caste
45067	upadoha	m	4	4	0		a milk-pail
88120	jaladhenu	f	4	3	0		a cow in the shape of water
127144	śuśrūṣaka	adj	4	4	0		desirous of hearing; attentive; obedient; attending or waiting on (gen. or comp.)
53064	arcin	adj	4	4	0		shining; worshipping
149633	brahmadeya	n	4	0	0		instruction in the Veda or sacred knowledge; gift to Brāhmans
90159	dohin	adj	4	4	0		milking; yielding milk or desires
118726	vaidika	n	4	4	0		a Vedic passage; a Vedic precept
82337	tiryaga	adj	4	4	0		= ūryag-
109394	havyabhuj	m	4	4	0		fire or the god of fire
174681	tīkṣṇadaṃṣṭra	m	4	4	0		a tiger; [rel.] name of Śiva
34271	nirghoṣa	adj	4	4	0		soundless; noiseless
48359	bhakṣayitṛ	m	4	4	0		an eater; enjoyer
120442	vaiśvadevī	f	4	4	0		name of particular sacrificial bricks; the 8th day of the 2nd half of the month Māgha; a kind of metre
204070	aṅgavat	adj	4	4	0		...-bodied
162972	prayaj	1.P.,1.Ā.	4	1	2		to worship; to sacrifice to (acc.); to offer the Prayāja sacrifice
215023	kāñcanīkṛ	8.P.,8.Ā.	4	4	0		to turn into gold (tr.)
222650	apāraru	adj	4	4	0		
48062	vicit	adj	4	4	0		searching; sifting
63738	imathā	ind	4	0	0		in this way or manner
21870	apsukṣit	adj	4	4	0		dwelling within the clouds; in the region between heaven and earth
58200	ādhīti	f	4	4	0		thinking about; intending; Erkenntnis
111256	sahasūktavāka	adj	4	4	0		accompanied with sacred hymns or formulas
18405	sabhāvat	adj	4	4	0		fit for a council or assembly; Gesellschaft habend
20672	apataram	ind	4	0	0		farther off; away from; on the outside of; without; with the exception of ; nach und nach
105711	sahaskṛt	adj	4	4	0		bestowing strength or power
222855	puṣin	adj	4	4	0		
222866	pathipā	m	4	4	0		Besch￼tzer der Wege
153125	prāyus	n	4	4	0		increased vitality; longer life
222864	uruka	m	4	4	0		R￤umchen (?)
62125	āgneyapāvamānī	f	4	4	0		
152024	prātaravanega	m	4	4	0		morning ablution; Morgenh￤ndewaschen
222908	apakṣā	4.P.	4	0	2		
150646	praghāsya	adj	4	4	0		voracious
115832	śaṃtva	n	4	4	0		beneficialness; auspiciousness
134750	kṣipaṇi	f	4	4	0		gallop; a missile weapon; a kind of net; an oar
21391	apipakṣa	m	4	4	0		the region or direction to the side
220120	āpanīphaṇ	Int.P.	4	4	0		to gallop and gallop
220121	aṅkasa	m	4	4	0		Rank; Seite; Weiche (beim Rosse)
28863	nṛjyāya	m	4	4	0		the conquering of men
84458	traita	m	4	4	0		Drilling
152138	prāṇatha	m	4	4	0		breathing; respiration; air; wind; the lord of all living beings; a sacred bathing-place
100198	somapitsaru	adj	4	4	0		(said of a plough); good for the Soma-drinker's need
38781	ṛtviyavat	adj	4	4	0		having courses; being at the period fit for generation
223098	prasūvan	adj	4	4	0		Bl￼ten￤hren tragend
88975	jitvan	adj	4	4	0		victorious
6010	agrīya	adj	4	3	0		best
219632	āśuyā	ind	4	0	0		schnell
1606	kanikrada	adj	4	2	0		neighing
110816	haimanta	adj	4	3	0		relating or suitable to or growing in winter; wintry
